CNPJ,Endereço Completo,Latitude,Longitude,Região
52098579000170,"Avenida PRESIDENTE JUSCELINO, 333, Piraporinha, Diadema, São Paulo",-23.6830194,-46.5922176,Diadema
50629682000174,"Rua OTAVIO TARQUINIO DE SOUZA, 268, Aeroporto, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
13617029000169,"Rua ARBELA, 1004, CIDADE ANTONIO ESTEVAO DE CARV, São Paulo, São Paulo",-23.5258595,-46.4698864,São Paulo
43559079000602,"Avenida LUÍS STAMATIS, 431, Jaçanã, São Paulo, São Paulo",-23.4669058,-46.5811562,São Paulo
60186376000245,"Avenida SÃO JOSE DOS CAMPOS, 262, Centro, Paraibuna, São Paulo",-23.3749853,-45.6682787,Paraibuna
50273744000158,"Rua NOSSA SENHORA APARECIDA, 31, Vila das Malvinas, Guarulhos, São Paulo",-23.4595654,-46.5081069,Guarulhos
57263246000173,"Avenida CASSIOPEIA, 591, Jardim Satelite, São José dos Campos, São Paulo",-23.2298571,-45.8861203,São José dos Campos
14148916000289,"Avenida Lins de Vasconcelos, 733, Cambuci, São Paulo, São Paulo",-23.577604,-46.623795,São Paulo
14644599000100,"Rua JOAQUIM SEVERINO ALVES, 48, Vila Menk, Osasco, São Paulo",-23.4989217,-46.7711929,Osasco
50877105000100,"Rua OLAVO EGIDIO, 534, Santana, São Paulo, São Paulo",-23.5002484,-46.6204722,São Paulo
51033629000179,"Avenida AYRTON SENNA DA SILVA, 450, VILA JAQUITIBAS, Campinas, São Paulo",-22.90556,-47.06083,Campinas
58425766000106,"Avenida MAZZEI, 1209, Vila Mazzei, São Paulo, São Paulo",-23.4719455,-46.5994511,São Paulo
08571723000152,"Avenida JOSÉ HERCULANO, 7040, Porto Novo, Caraguatatuba, São Paulo",-23.6946544,-45.4422191,Caraguatatuba
02196415000108,"Rua ARNALDO RODRIGUES, 245, VILA MATEO BEI, São Vicente, São Paulo",-23.9659702,-46.4115062,São Vicente
55806741000156,"Avenida COMENDADOR DANTE CARRARO, 576, Cidade Ariston Estela Azevedo, Carapicuíba, São Paulo",-23.5340401,-46.8534601,Carapicuíba
60186376000164,"Rua ITORORÓ, 74, Jd. Paulista, São José dos Campos, São Paulo",-23.17944,-45.88694,São José dos Campos
76430438014121,"Avenida RICARDO BASSOLI CEZARE, 1567, Jardim das Bandeiras, Campinas, São Paulo",-22.9495493,-47.0928675,Campinas
11136065000185,"Rua SETE LAGOS, 190, CHACARAS REUNIDAS, São José dos Campos, São Paulo",-23.2541491,-45.9313672,São José dos Campos
61192795000252,"Avenida RAIMUNDO PEREIRA DE MAGALHAES, 1600, JD.IRIS, São Paulo, São Paulo",-23.5059366,-46.7161322,São Paulo
76430438013230,"Rodovia RAPOSO TAVARES, S/N, Centro, Votorantim, São Paulo",-23.54667,-47.43778,Votorantim
14065614000166,"Avenida PAVÃO, 61, RECANTO DO PARAISO, São Paulo, São Paulo",-23.6083178,-45.3511302,Caraguatatuba
76430438012773,"Rua JOAO RIBEIRO DE BARROS, 1411, VILA ODIM ANTAO, Sorocaba, São Paulo",-23.4707582,-47.4550598,Sorocaba
53449951000109,"Rua CLAUDIO MANOEL DA COSTA, 43, Parque Imperial, Barueri, São Paulo",-23.4831217,-46.8053765,Barueri
61192795001909,"Rua CONSELHEIRO MOREIRA DE BARROS, 240, Santana, São Paulo, São Paulo",-23.4965576,-46.6280895,São Paulo
68927854000151,"Rua UBIRAJARA, 274, Vila Gabriel, Sorocaba, São Paulo",-23.50167,-47.45806,Sorocaba
44101848000182,"Praça Das Professoras, 07, Cidade AE Carvalho, São Paulo, São Paulo",-20.48333,-50.01667,Votuporanga
26155319000260,"Avenida GENERAL PENHA BRASIL, 1304, Vila Nova Cachoeirinha, São Paulo, São Paulo",-23.48442,-46.6586,São Paulo
03374306000104,"Praça 14 Bis, 26, Bela Vista, São Paulo, São Paulo",-23.5554462,-46.650081,São Paulo
07495813000149,"Avenida São Paulo, 88, Chácara Gaivota, São Paulo, São Paulo",-23.2195694,-47.9448753,Cesário Lange
11403835000109,"Avenida Dos Latinos, 1264, Jd. Santa Terezinha, São Paulo, São Paulo",-23.36667,-49.16667,Itaí
23120356000164,"Avenida MIRO ATILIO PEDUZZI (4 A DIVISAO), 412, TANQUE CAIO, Ribeirão Pires, São Paulo",-23.6498005,-46.3663212,Ribeirão Pires
00607442000109,"Avenida AFONSO PENA, 336, Macuco, Santos, São Paulo",-23.9671384,-46.3076691,Santos
25009973000112,"Estrada MARIO FREITAS DA SILVA -MATO DENTRO S/N, 5, MATO DENTRO, Mairiporã, São Paulo",-23.2885142,-46.6311519,Mairiporã
05139713000154,"Rua PASSARO PRETO, 759, VILA PAULISTANIA, São Paulo, São Paulo",-23.6422001,-45.4375369,Caraguatatuba
51466667000115,"Rua DELFINO FACCHINA, 628, AMERICANOPOLIS, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
39382652000173,"Rua FLORIANOPOLIS, 247, Vila Ribeiropolis, Registro, São Paulo",-24.4989854,-47.8452091,Registro
04144076000141,"Estrada CANAL DA COCAIA, 2832, Parque Residencial Cocaia, São Paulo, São Paulo",-23.738973,-46.666526,São Paulo
36519978000101,"Rua MUSSI JORGE ANTONIO, 314, JARDIM AMAZONAS, Suzano, São Paulo",-23.6483044,-46.3141634,Suzano
36519978000292,"Rua SEBASTIAO MOREIRA, 320, PARQUE PALMEIRAS, Suzano, São Paulo",-23.642015,-46.3254909,Suzano
10818124000132,"Avenida ENGENHEIRO ARMANDO DE ARRUDA PEREIRA, 4.684, Vila do Encontro, São Paulo, São Paulo",-23.6545806,-46.6368308,São Paulo
20631987000150,"Avenida ANTONELO DA MESSINA, 1213, Sítio do Piqueri, São Paulo, São Paulo",-23.4555826,-46.5899705,São Paulo
01444210000131,"Rua OSVALDO RAMOS, 100, Parque Mikail, Guarulhos, São Paulo",-23.46278,-46.53333,Guarulhos
21220235000169,"Rua PORTO ALEGRE, 540, Rochdale, Osasco, São Paulo",-23.5119988,-46.779681,Osasco
,"PASCOAL SANTI, 328, VILLAREJO SOPE DA SERRA (VILAREJO), CABREUVA, SP",-23.2704381,-47.0581919,
,"PASCOAL SANTI, 328, VILLAREJO SOPE DA SERRA (VILAREJO), CABREUVA, SP",-23.2755188,-47.0599521,
,"PASCOAL SANTI, 328, VILLAREJO SOPE DA SERRA (VILAREJO), CABREUVA, SP",-23.2755188,-47.0599521,
,"PASCOAL SANTI, 328, VILLAREJO SOPE DA SERRA (VILAREJO), CABREUVA, SP",-23.2755188,-47.0599521,
,"SANTA BERNADETE, 344, CANHEMA, DIADEMA, SP",-23.6728106,-46.6037944,
,"SANTA BERNADETE, 344, CANHEMA, DIADEMA, SP",-23.6728106,-46.6037944,
,"JOSE DO CARMO LEITE, 104, REGIAO CENTRAL, CAIEIRAS, SP",-23.3618574,-46.7417304,
,"CORDILHEIRA DO ARARIPE, 586, JARDIM NOEMIA, SAO PAULO, SP",-23.5475,-46.63611,
,"JOAO LEITE, 39, CENTRO, BOITUVA, SP",-23.2858028,-47.6746236,
